944	1404
623	963
911	1375
405	630
310	465
375	604
328	489
247	388
503	761
861	1276
218	302
470	721
109	193
673	1061
861	1280
538	838
623	959
644	979
818	1252
745	1175
647	987
73	109
763	1198
244	377
260	401
157	242
357	554
677	1089
740	1166
4	32
809	1232
932	1391
357	552
357	544
244	382
623	958
41	81
740	1160
341	530
369	564
509	791
677	1082
647	984
181	261
547	864
168	251
589	938
507	782
92	157
938	1396
566	897
656	1001
509	794
862	1296
868	1301
332	496
482	752
995	1458
23	63
84	132
875	1319
669	1049
538	835
3	13
84	137
4	31
707	1127
369	559
908	1358
357	543
221	337
868	1311
938	1394
623	956
285	419
763	1192
96	172
443	695
538	842
658	1016
710	1142
228	354
341	537
244	381
644	982
247	398
911	1366
92	163
580	916
373	583
41	80
908	1361
193	283
332	495
656	1007
676	1069
720	1154
39	66
369	565
109	188
120	231
247	387
474	733
626	973
656	1004
818	1249
434	681
547	858
862	1289
988	1449
223	349
373	590
667	1033
552	887
119	209
809	1230
327	474
206	295
580	907
798	1227
84	134
809	1235
84	131
285	416
862	1295
673	1059
327	467
938	1399
626	970
809	1233
947	1413
206	300
701	1109
589	940
686	1107
187	276
404	621
956	1432
538	846
868	1302
908	1357
626	965
944	1403
932	1388
120	226
373	586
701	1113
932	1382
868	1308
658	1021
260	399
247	385
580	909
64	101
677	1091
686	1096
247	392
809	1236
41	84
333	513
7	42
503	763
868	1304
333	511
782	1211
586	921
908	1356
157	246
168	250
875	1317
303	457
868	1309
109	190
92	158
405	627
181	262
327	473
509	800
301	438
96	175
64	97
431	663
218	310
12	45
443	689
157	238
120	223
932	1387
745	1171
333	515
223	347
292	429
647	991
798	1228
818	1255
223	352
443	694
404	612
357	553
327	476
938	1397
221	332
701	1115
626	974
932	1383
375	607
791	1218
206	299
791	1214
861	1279
669	1054
547	860
478	744
482	759
219	322
86	146
667	1040
533	828
809	1242
86	148
247	394
589	939
474	734
507	786
41	82
23	62
86	142
662	1028
206	296
219	327
740	1159
589	932
656	1003
41	85
538	833
662	1025
791	1216
845	1274
83	124
84	133
340	517
369	569
431	669
533	829
862	1294
285	421
301	439
791	1223
707	1122
882	1335
371	582
110	199
86	151
482	760
328	490
193	289
168	259
809	1234
988	1443
547	865
474	729
677	1086
447	696
228	355
369	563
544	851
883	1350
882	1332
84	135
449	708
667	1034
206	293
667	1043
474	737
431	668
551	869
86	144
474	740
375	598
956	1433
41	79
932	1389
404	613
956	1430
947	1415
809	1238
949	1425
544	853
12	49
826	1264
109	179
875	1320
369	558
782	1208
109	189
3	14
658	1018
947	1412
740	1161
603	947
707	1128
589	931
647	995
332	491
240	367
482	750
861	1286
449	713
2	8
908	1362
96	177
83	121
938	1398
443	688
2	10
603	949
818	1243
686	1100
73	106
566	896
932	1390
470	726
875	1313
228	362
92	161
369	561
4	29
187	279
92	162
509	792
332	499
328	481
260	412
357	545
882	1328
720	1150
434	684
544	857
647	988
301	447
405	629
845	1272
740	1158
875	1316
373	589
503	772
244	383
883	1352
219	321
552	889
791	1215
669	1055
656	997
658	1019
328	484
662	1024
119	218
701	1121
3	17
285	414
341	531
83	126
341	536
447	706
478	741
947	1409
92	160
932	1379
341	540
86	152
782	1207
443	690
434	686
647	994
